,sale_id,customer_id,product_id,product_name,category,price,quantity,sale_date,total_value,age,gender,region,segment,churn,tenure_months,last_purchase_date,feedback_text,sentiment
7045,S007046,CUST00803,P003,Office Chair,Furniture,8000,5,2023-11-14,40000,47,Male,South,Corporate,0,57,2023-06-24,Too expensive for the features offered.,Negative
7046,S007047,CUST01903,P003,Office Chair,Furniture,8000,5,2022-04-22,40000,37,Male,North,Corporate,0,17,2023-05-14,Highly recommend to others.,Positive
7047,S007048,CUST00281,P003,Office Chair,Furniture,8000,4,2020-08-04,32000,27,Male,East,Small Business,0,32,2023-11-13,"Great product, very satisfied.",Positive
7048,S007049,CUST00209,P003,Office Chair,Furniture,8000,3,2022-02-09,24000,23,Male,East,Corporate,0,1,2023-06-19,"Terrible experience, will not buy again.",Negative
7049,S007050,CUST00567,P001,Laptop,Electronics,70000,2,2022-08-31,140000,41,Female,South,Corporate,1,57,2023-02-09,"Delivery was late, not happy.",Positive
7050,S007051,CUST01830,P010,Projector,Electronics,45000,5,2022-06-05,225000,59,Male,South,Small Business,0,22,2023-07-05,"Terrible experience, will not buy again.",Negative
7051,S007052,CUST00358,P002,Smartphone,Electronics,25000,4,2020-06-01,100000,55,Female,North,Consumer,0,4,2023-06-08,Product quality could be better.,Neutral
7052,S007053,CUST00207,P003,Office Chair,Furniture,8000,1,2023-05-11,8000,41,Male,West,Consumer,1,53,2023-05-04,Excellent customer service.,Positive
7053,S007054,CUST00338,P002,Smartphone,Electronics,25000,3,2020-04-24,75000,37,Female,North,Small Business,1,4,2023-12-03,"Worth the price, happy with the purchase.",Positive
7054,S007055,CUST01938,P007,Pen Pack,Office Supplies,50,5,2021-08-26,250,51,Male,East,Consumer,1,36,2023-12-20,Too expensive for the features offered.,Negative
7055,S007056,CUST00009,P004,Desk,Furniture,12000,2,2023-05-06,24000,61,Female,South,Corporate,0,52,2023-08-10,Highly recommend to others.,Positive
7056,S007057,CUST01527,P003,Office Chair,Furniture,8000,2,2021-08-18,16000,38,Female,North,Small Business,0,6,2023-04-25,"Met expectations, nothing special.",Neutral
7057,S007058,CUST01508,P006,Notebook,Office Supplies,100,1,2021-01-27,100,63,Female,South,Consumer,0,23,2023-09-26,"Met expectations, nothing special.",Neutral
7058,S007059,CUST00196,P006,Notebook,Office Supplies,100,4,2023-01-23,400,20,Female,East,Consumer,0,45,2023-11-19,"Delivery was late, not happy.",Positive
7059,S007060,CUST00431,P002,Smartphone,Electronics,25000,3,2021-03-25,75000,43,Male,West,Corporate,0,14,2023-11-04,"Worth the price, happy with the purchase.",Positive
7060,S007061,CUST00771,P010,Projector,Electronics,45000,3,2023-02-23,135000,31,Male,West,Corporate,1,25,2023-04-23,"Delivery was late, not happy.",Positive
7061,S007062,CUST00586,P007,Pen Pack,Office Supplies,50,3,2021-07-31,150,61,Male,South,Corporate,0,19,2023-09-23,Product quality could be better.,Neutral
7062,S007063,CUST01330,P009,Monitor,Electronics,12000,2,2023-08-14,24000,46,Male,East,Small Business,0,47,2023-03-04,Excellent customer service.,Positive
7063,S007064,CUST01791,P004,Desk,Furniture,12000,2,2022-08-22,24000,42,Male,East,Small Business,0,23,2023-06-04,"Worth the price, happy with the purchase.",Positive
7064,S007065,CUST01885,P002,Smartphone,Electronics,25000,1,2023-06-14,25000,64,Male,East,Corporate,0,36,2023-12-23,Easy to use and reliable.,Neutral
7065,S007066,CUST00424,P006,Notebook,Office Supplies,100,1,2020-10-31,100,43,Female,East,Consumer,0,51,2023-06-07,Excellent customer service.,Positive
7066,S007067,CUST00668,P002,Smartphone,Electronics,25000,1,2021-06-22,25000,40,Male,East,Corporate,0,5,2023-06-28,Excellent customer service.,Positive
7067,S007068,CUST01856,P009,Monitor,Electronics,12000,2,2021-06-30,24000,46,Male,North,Small Business,0,19,2023-04-28,Highly recommend to others.,Positive
7068,S007069,CUST01974,P010,Projector,Electronics,45000,2,2021-07-17,90000,44,Female,West,Small Business,0,11,2023-10-14,Highly recommend to others.,Positive
7069,S007070,CUST00260,P008,Headphones,Electronics,3000,4,2023-04-14,12000,33,Female,East,Small Business,0,21,2023-07-24,Product quality could be better.,Neutral
7070,S007071,CUST01712,P010,Projector,Electronics,45000,2,2021-02-02,90000,33,Male,West,Small Business,0,57,2023-06-22,Product quality could be better.,Neutral
7071,S007072,CUST00084,P008,Headphones,Electronics,3000,2,2023-11-12,6000,35,Male,West,Corporate,0,41,2023-06-18,"Met expectations, nothing special.",Neutral
7072,S007073,CUST01157,P001,Laptop,Electronics,70000,3,2022-04-02,210000,57,Male,West,Small Business,0,10,2023-06-08,"Great product, very satisfied.",Positive
7073,S007074,CUST00963,P002,Smartphone,Electronics,25000,3,2020-12-11,75000,48,Male,East,Corporate,1,10,2023-07-06,"Terrible experience, will not buy again.",Negative
7074,S007075,CUST00303,P003,Office Chair,Furniture,8000,2,2022-10-08,16000,37,Female,West,Small Business,0,30,2023-12-07,"Delivery was late, not happy.",Positive
7075,S007076,CUST01673,P002,Smartphone,Electronics,25000,2,2023-02-17,50000,28,Male,South,Corporate,1,34,2023-09-18,Excellent customer service.,Positive
7076,S007077,CUST01764,P001,Laptop,Electronics,70000,2,2021-05-20,140000,48,Female,West,Consumer,0,58,2023-06-28,Too expensive for the features offered.,Negative
7077,S007078,CUST00883,P007,Pen Pack,Office Supplies,50,3,2020-05-25,150,44,Female,South,Small Business,0,33,2023-06-18,"Great product, very satisfied.",Positive
7078,S007079,CUST01572,P008,Headphones,Electronics,3000,1,2023-12-07,3000,52,Male,North,Corporate,0,21,2023-02-16,"Terrible experience, will not buy again.",Negative
7079,S007080,CUST00397,P008,Headphones,Electronics,3000,5,2021-01-28,15000,24,Female,North,Small Business,0,49,2023-07-07,"Met expectations, nothing special.",Neutral
7080,S007081,CUST01572,P001,Laptop,Electronics,70000,4,2022-01-25,280000,52,Male,North,Corporate,0,21,2023-02-16,"Great product, very satisfied.",Positive
7081,S007082,CUST00257,P009,Monitor,Electronics,12000,2,2020-02-03,24000,46,Female,North,Small Business,1,26,2023-07-07,"Great product, very satisfied.",Positive
7082,S007083,CUST01227,P006,Notebook,Office Supplies,100,4,2022-05-31,400,41,Female,East,Corporate,0,15,2023-10-31,"Terrible experience, will not buy again.",Negative
7083,S007084,CUST01189,P003,Office Chair,Furniture,8000,4,2022-07-28,32000,28,Female,West,Consumer,0,22,2023-10-10,"Worth the price, happy with the purchase.",Positive
7084,S007085,CUST00600,P006,Notebook,Office Supplies,100,2,2023-07-16,200,19,Female,East,Consumer,1,58,2023-12-29,"Terrible experience, will not buy again.",Negative
7085,S007086,CUST01898,P009,Monitor,Electronics,12000,4,2020-01-05,48000,53,Male,South,Small Business,0,11,2023-08-14,Highly recommend to others.,Positive
7086,S007087,CUST01901,P010,Projector,Electronics,45000,4,2022-03-16,180000,59,Male,South,Consumer,0,56,2023-10-28,Easy to use and reliable.,Neutral
7087,S007088,CUST01742,P007,Pen Pack,Office Supplies,50,2,2022-12-15,100,40,Female,West,Small Business,1,35,2023-08-30,Excellent customer service.,Positive
7088,S007089,CUST00740,P001,Laptop,Electronics,70000,5,2023-10-29,350000,33,Female,West,Corporate,1,16,2023-10-20,"Terrible experience, will not buy again.",Negative
7089,S007090,CUST01178,P005,Printer,Electronics,15000,4,2022-10-20,60000,38,Female,West,Consumer,0,1,2023-05-20,Excellent customer service.,Positive
7090,S007091,CUST01114,P003,Office Chair,Furniture,8000,5,2020-08-16,40000,38,Female,East,Corporate,1,36,2023-09-30,"Worth the price, happy with the purchase.",Positive
7091,S007092,CUST00147,P001,Laptop,Electronics,70000,4,2022-12-01,280000,27,Female,West,Small Business,0,41,2023-10-12,Easy to use and reliable.,Neutral
7092,S007093,CUST01609,P004,Desk,Furniture,12000,1,2023-08-03,12000,48,Female,North,Corporate,0,49,2023-05-28,"Terrible experience, will not buy again.",Negative
7093,S007094,CUST01865,P002,Smartphone,Electronics,25000,5,2021-07-19,125000,64,Female,East,Consumer,0,35,2023-09-26,Excellent customer service.,Positive
7094,S007095,CUST01956,P004,Desk,Furniture,12000,1,2020-05-29,12000,26,Male,East,Consumer,1,14,2023-11-24,"Terrible experience, will not buy again.",Negative
7095,S007096,CUST00580,P006,Notebook,Office Supplies,100,5,2022-11-09,500,55,Male,North,Small Business,0,51,2023-03-26,Product quality could be better.,Neutral
7096,S007097,CUST00988,P007,Pen Pack,Office Supplies,50,3,2021-04-15,150,22,Female,South,Small Business,0,32,2023-05-24,"Worth the price, happy with the purchase.",Positive
7097,S007098,CUST01193,P002,Smartphone,Electronics,25000,4,2021-03-25,100000,41,Female,North,Corporate,0,53,2023-10-10,Product quality could be better.,Neutral
7098,S007099,CUST01164,P008,Headphones,Electronics,3000,5,2021-12-17,15000,22,Male,West,Small Business,1,55,2023-09-10,Easy to use and reliable.,Neutral
7099,S007100,CUST00388,P003,Office Chair,Furniture,8000,2,2020-02-09,16000,64,Female,West,Consumer,0,25,2023-01-11,"Worth the price, happy with the purchase.",Positive
7100,S007101,CUST00790,P008,Headphones,Electronics,3000,3,2023-04-05,9000,29,Male,West,Corporate,0,19,2023-06-13,"Terrible experience, will not buy again.",Negative
7101,S007102,CUST01858,P008,Headphones,Electronics,3000,5,2020-09-08,15000,18,Male,South,Corporate,1,9,2023-10-28,"Delivery was late, not happy.",Positive
7102,S007103,CUST01639,P002,Smartphone,Electronics,25000,5,2020-12-08,125000,51,Female,West,Corporate,0,23,2023-03-10,Too expensive for the features offered.,Negative
7103,S007104,CUST00141,P001,Laptop,Electronics,70000,3,2020-04-28,210000,37,Female,South,Corporate,0,3,2023-12-20,"Terrible experience, will not buy again.",Negative
7104,S007105,CUST01551,P004,Desk,Furniture,12000,2,2020-06-26,24000,50,Female,North,Corporate,0,54,2023-06-11,"Worth the price, happy with the purchase.",Positive
7105,S007106,CUST00237,P005,Printer,Electronics,15000,3,2021-10-01,45000,40,Male,North,Small Business,0,32,2023-05-07,Too expensive for the features offered.,Negative
7106,S007107,CUST01106,P006,Notebook,Office Supplies,100,1,2021-02-24,100,49,Male,North,Small Business,0,22,2023-09-24,"Delivery was late, not happy.",Positive
7107,S007108,CUST00608,P006,Notebook,Office Supplies,100,1,2023-10-10,100,38,Male,South,Small Business,0,55,2023-09-01,Highly recommend to others.,Positive
7108,S007109,CUST01251,P008,Headphones,Electronics,3000,4,2022-12-15,12000,51,Male,East,Small Business,1,21,2023-11-13,Easy to use and reliable.,Neutral
7109,S007110,CUST00781,P005,Printer,Electronics,15000,2,2022-04-17,30000,51,Female,West,Consumer,0,58,2023-04-19,"Met expectations, nothing special.",Neutral
7110,S007111,CUST01356,P005,Printer,Electronics,15000,3,2020-03-24,45000,19,Male,East,Small Business,0,14,2023-09-10,"Met expectations, nothing special.",Neutral
7111,S007112,CUST01688,P010,Projector,Electronics,45000,3,2023-03-14,135000,30,Male,West,Small Business,0,43,2023-05-31,Excellent customer service.,Positive
7112,S007113,CUST01835,P005,Printer,Electronics,15000,5,2020-06-11,75000,43,Female,South,Small Business,0,16,2023-03-01,Highly recommend to others.,Positive
7113,S007114,CUST00780,P010,Projector,Electronics,45000,4,2023-12-06,180000,36,Male,West,Small Business,0,32,2023-11-20,"Delivery was late, not happy.",Positive
7114,S007115,CUST01392,P010,Projector,Electronics,45000,1,2021-08-16,45000,18,Male,West,Consumer,0,3,2023-11-30,Too expensive for the features offered.,Negative
7115,S007116,CUST01978,P010,Projector,Electronics,45000,1,2023-04-10,45000,53,Female,East,Consumer,0,35,2023-09-26,Too expensive for the features offered.,Negative
7116,S007117,CUST00913,P004,Desk,Furniture,12000,3,2023-05-02,36000,43,Female,West,Small Business,1,7,2023-09-08,Easy to use and reliable.,Neutral
7117,S007118,CUST00788,P006,Notebook,Office Supplies,100,2,2021-01-08,200,24,Female,North,Corporate,1,23,2023-01-22,Product quality could be better.,Neutral
7118,S007119,CUST00199,P009,Monitor,Electronics,12000,3,2021-07-25,36000,28,Male,West,Consumer,0,44,2023-05-01,"Met expectations, nothing special.",Neutral
7119,S007120,CUST00855,P001,Laptop,Electronics,70000,1,2020-12-18,70000,63,Female,West,Consumer,0,24,2023-05-16,Excellent customer service.,Positive
7120,S007121,CUST00557,P006,Notebook,Office Supplies,100,5,2020-05-26,500,42,Male,North,Corporate,0,4,2023-07-30,"Great product, very satisfied.",Positive
7121,S007122,CUST00244,P005,Printer,Electronics,15000,2,2020-07-17,30000,49,Male,South,Small Business,1,56,2023-11-20,Too expensive for the features offered.,Negative
7122,S007123,CUST00741,P001,Laptop,Electronics,70000,5,2021-11-20,350000,42,Male,South,Corporate,0,48,2023-07-18,"Terrible experience, will not buy again.",Negative
7123,S007124,CUST01492,P005,Printer,Electronics,15000,2,2021-11-05,30000,27,Male,West,Small Business,0,16,2023-06-11,"Great product, very satisfied.",Positive
7124,S007125,CUST00641,P001,Laptop,Electronics,70000,5,2020-12-25,350000,59,Male,South,Small Business,0,51,2023-12-07,Product quality could be better.,Neutral
7125,S007126,CUST00705,P002,Smartphone,Electronics,25000,3,2023-03-26,75000,60,Male,East,Small Business,0,7,2023-07-29,"Terrible experience, will not buy again.",Negative
7126,S007127,CUST01602,P010,Projector,Electronics,45000,1,2022-03-17,45000,32,Male,East,Corporate,1,57,2023-12-03,"Met expectations, nothing special.",Neutral
7127,S007128,CUST00572,P005,Printer,Electronics,15000,2,2023-02-09,30000,50,Female,West,Consumer,1,54,2023-05-22,"Met expectations, nothing special.",Neutral
7128,S007129,CUST01916,P006,Notebook,Office Supplies,100,2,2023-05-31,200,58,Male,South,Consumer,0,10,2023-07-02,Excellent customer service.,Positive
7129,S007130,CUST00223,P004,Desk,Furniture,12000,5,2023-02-18,60000,45,Female,West,Corporate,1,46,2023-09-14,Highly recommend to others.,Positive
7130,S007131,CUST00028,P003,Office Chair,Furniture,8000,5,2021-11-08,40000,63,Male,South,Small Business,0,50,2023-09-03,"Terrible experience, will not buy again.",Negative
7131,S007132,CUST01026,P009,Monitor,Electronics,12000,2,2023-11-17,24000,35,Female,North,Corporate,0,17,2023-11-10,"Terrible experience, will not buy again.",Negative
7132,S007133,CUST00838,P010,Projector,Electronics,45000,1,2021-01-18,45000,31,Female,South,Consumer,1,8,2023-09-14,"Worth the price, happy with the purchase.",Positive
7133,S007134,CUST00680,P007,Pen Pack,Office Supplies,50,3,2022-12-03,150,39,Female,East,Small Business,1,25,2023-05-21,"Met expectations, nothing special.",Neutral
7134,S007135,CUST01578,P007,Pen Pack,Office Supplies,50,3,2023-02-08,150,47,Female,East,Corporate,1,40,2023-08-12,Product quality could be better.,Neutral
7135,S007136,CUST00428,P005,Printer,Electronics,15000,3,2023-02-04,45000,34,Female,East,Consumer,0,58,2023-05-10,Easy to use and reliable.,Neutral
7136,S007137,CUST01545,P004,Desk,Furniture,12000,4,2022-10-24,48000,53,Female,North,Consumer,0,52,2023-08-23,"Worth the price, happy with the purchase.",Positive
7137,S007138,CUST00439,P007,Pen Pack,Office Supplies,50,4,2022-06-25,200,23,Female,West,Small Business,1,15,2023-05-06,"Delivery was late, not happy.",Positive
7138,S007139,CUST00166,P004,Desk,Furniture,12000,5,2023-02-23,60000,57,Male,East,Small Business,0,10,2023-05-30,Excellent customer service.,Positive
7139,S007140,CUST01781,P007,Pen Pack,Office Supplies,50,2,2021-03-23,100,50,Female,South,Consumer,0,3,2023-10-31,"Terrible experience, will not buy again.",Negative
7140,S007141,CUST00502,P003,Office Chair,Furniture,8000,4,2022-04-02,32000,61,Female,South,Consumer,0,41,2023-05-29,Product quality could be better.,Neutral
7141,S007142,CUST00637,P009,Monitor,Electronics,12000,2,2020-12-21,24000,18,Female,East,Corporate,1,42,2023-04-24,"Met expectations, nothing special.",Neutral
7142,S007143,CUST00889,P001,Laptop,Electronics,70000,2,2023-12-07,140000,46,Male,North,Small Business,1,31,2023-05-06,Too expensive for the features offered.,Negative
7143,S007144,CUST01392,P009,Monitor,Electronics,12000,3,2022-02-10,36000,18,Male,West,Consumer,0,3,2023-11-30,"Delivery was late, not happy.",Positive
7144,S007145,CUST00732,P010,Projector,Electronics,45000,1,2021-07-06,45000,38,Male,West,Small Business,0,52,2023-09-10,"Met expectations, nothing special.",Neutral
7145,S007146,CUST00146,P010,Projector,Electronics,45000,3,2020-09-04,135000,49,Female,West,Small Business,0,4,2023-02-28,"Met expectations, nothing special.",Neutral
7146,S007147,CUST00785,P004,Desk,Furniture,12000,1,2021-03-31,12000,23,Female,South,Corporate,0,41,2023-06-04,Product quality could be better.,Neutral
7147,S007148,CUST00623,P001,Laptop,Electronics,70000,2,2020-04-24,140000,56,Male,West,Consumer,0,21,2023-12-01,"Worth the price, happy with the purchase.",Positive
7148,S007149,CUST01889,P007,Pen Pack,Office Supplies,50,1,2022-01-02,50,63,Male,West,Consumer,1,27,2023-09-11,Easy to use and reliable.,Neutral
7149,S007150,CUST00252,P009,Monitor,Electronics,12000,2,2023-11-17,24000,33,Female,North,Consumer,0,16,2023-06-01,Excellent customer service.,Positive
7150,S007151,CUST00188,P009,Monitor,Electronics,12000,1,2022-01-01,12000,48,Male,South,Consumer,0,22,2023-10-08,"Met expectations, nothing special.",Neutral
7151,S007152,CUST01463,P009,Monitor,Electronics,12000,2,2021-09-09,24000,57,Male,South,Consumer,0,59,2023-01-18,"Met expectations, nothing special.",Neutral
7152,S007153,CUST01677,P003,Office Chair,Furniture,8000,3,2020-10-30,24000,19,Male,East,Consumer,1,2,2023-10-20,"Great product, very satisfied.",Positive
7153,S007154,CUST00302,P009,Monitor,Electronics,12000,3,2022-04-17,36000,55,Female,South,Corporate,0,26,2023-07-25,Highly recommend to others.,Positive
7154,S007155,CUST01588,P006,Notebook,Office Supplies,100,1,2023-08-09,100,34,Female,South,Corporate,0,23,2023-08-22,Product quality could be better.,Neutral
7155,S007156,CUST01870,P007,Pen Pack,Office Supplies,50,4,2021-09-04,200,20,Female,South,Corporate,0,59,2023-05-05,"Met expectations, nothing special.",Neutral
7156,S007157,CUST00025,P005,Printer,Electronics,15000,4,2020-06-07,60000,23,Male,West,Consumer,1,24,2023-03-22,"Delivery was late, not happy.",Positive
7157,S007158,CUST00262,P001,Laptop,Electronics,70000,4,2022-07-16,280000,47,Female,North,Corporate,0,49,2023-08-01,"Great product, very satisfied.",Positive
7158,S007159,CUST01309,P004,Desk,Furniture,12000,4,2021-04-25,48000,40,Male,West,Small Business,0,29,2023-09-16,Product quality could be better.,Neutral
7159,S007160,CUST01812,P004,Desk,Furniture,12000,4,2022-07-06,48000,41,Female,South,Corporate,0,53,2023-03-14,"Terrible experience, will not buy again.",Negative
7160,S007161,CUST00503,P002,Smartphone,Electronics,25000,4,2020-08-20,100000,48,Male,South,Consumer,1,20,2023-11-11,"Delivery was late, not happy.",Positive
7161,S007162,CUST01966,P001,Laptop,Electronics,70000,5,2020-06-30,350000,62,Female,North,Small Business,0,46,2023-10-13,Easy to use and reliable.,Neutral
7162,S007163,CUST00016,P005,Printer,Electronics,15000,3,2022-08-06,45000,29,Female,East,Consumer,0,9,2023-10-28,Product quality could be better.,Neutral
7163,S007164,CUST00047,P005,Printer,Electronics,15000,1,2022-08-13,15000,60,Male,North,Corporate,0,19,2023-12-15,"Met expectations, nothing special.",Neutral
7164,S007165,CUST00164,P006,Notebook,Office Supplies,100,2,2020-04-10,200,20,Male,South,Consumer,0,32,2023-01-08,Too expensive for the features offered.,Negative
7165,S007166,CUST01670,P002,Smartphone,Electronics,25000,5,2022-05-26,125000,25,Male,South,Corporate,0,39,2023-02-01,"Great product, very satisfied.",Positive
7166,S007167,CUST01919,P003,Office Chair,Furniture,8000,1,2022-02-16,8000,57,Female,South,Small Business,0,12,2023-07-04,Easy to use and reliable.,Neutral
7167,S007168,CUST00316,P001,Laptop,Electronics,70000,2,2021-02-21,140000,61,Female,South,Corporate,0,27,2023-12-21,Too expensive for the features offered.,Negative
7168,S007169,CUST00991,P008,Headphones,Electronics,3000,5,2023-08-03,15000,55,Female,West,Corporate,0,21,2023-04-21,Too expensive for the features offered.,Negative
7169,S007170,CUST01386,P008,Headphones,Electronics,3000,4,2020-12-17,12000,48,Male,North,Consumer,0,55,2023-02-26,Highly recommend to others.,Positive
7170,S007171,CUST01415,P008,Headphones,Electronics,3000,3,2022-05-05,9000,57,Female,South,Corporate,0,59,2023-03-27,"Delivery was late, not happy.",Positive
7171,S007172,CUST00803,P004,Desk,Furniture,12000,1,2023-10-03,12000,47,Male,South,Corporate,0,57,2023-06-24,Product quality could be better.,Neutral
7172,S007173,CUST00025,P001,Laptop,Electronics,70000,3,2020-12-15,210000,23,Male,West,Consumer,1,24,2023-03-22,Easy to use and reliable.,Neutral
7173,S007174,CUST00113,P001,Laptop,Electronics,70000,1,2023-11-27,70000,34,Female,North,Small Business,1,53,2023-10-18,Product quality could be better.,Neutral
7174,S007175,CUST01576,P008,Headphones,Electronics,3000,3,2023-06-06,9000,61,Female,East,Consumer,0,54,2023-11-30,"Terrible experience, will not buy again.",Negative
7175,S007176,CUST00188,P006,Notebook,Office Supplies,100,2,2023-07-04,200,48,Male,South,Consumer,0,22,2023-10-08,"Great product, very satisfied.",Positive
7176,S007177,CUST01629,P007,Pen Pack,Office Supplies,50,5,2023-09-15,250,45,Female,North,Small Business,0,7,2023-05-06,Too expensive for the features offered.,Negative
7177,S007178,CUST00587,P007,Pen Pack,Office Supplies,50,2,2023-03-14,100,21,Male,North,Corporate,0,6,2023-02-24,"Terrible experience, will not buy again.",Negative
7178,S007179,CUST00594,P005,Printer,Electronics,15000,1,2020-12-09,15000,54,Female,South,Consumer,1,45,2023-10-26,"Delivery was late, not happy.",Positive
7179,S007180,CUST00872,P002,Smartphone,Electronics,25000,1,2020-05-11,25000,22,Male,South,Corporate,0,20,2023-06-10,Too expensive for the features offered.,Negative
7180,S007181,CUST01193,P008,Headphones,Electronics,3000,5,2020-10-20,15000,41,Female,North,Corporate,0,53,2023-10-10,"Terrible experience, will not buy again.",Negative
7181,S007182,CUST00768,P004,Desk,Furniture,12000,3,2021-10-29,36000,41,Female,South,Corporate,0,47,2023-01-20,"Delivery was late, not happy.",Positive
7182,S007183,CUST00845,P005,Printer,Electronics,15000,3,2021-04-03,45000,21,Female,South,Small Business,1,45,2023-08-05,Too expensive for the features offered.,Negative
7183,S007184,CUST01504,P004,Desk,Furniture,12000,3,2022-12-11,36000,29,Male,North,Small Business,0,24,2023-06-21,Easy to use and reliable.,Neutral
7184,S007185,CUST01048,P004,Desk,Furniture,12000,2,2020-03-28,24000,45,Female,West,Corporate,0,28,2023-11-24,"Met expectations, nothing special.",Neutral
7185,S007186,CUST01653,P007,Pen Pack,Office Supplies,50,4,2021-11-20,200,58,Female,East,Corporate,0,23,2023-08-11,"Met expectations, nothing special.",Neutral
7186,S007187,CUST00345,P001,Laptop,Electronics,70000,3,2020-05-08,210000,23,Female,South,Corporate,0,45,2023-09-19,"Great product, very satisfied.",Positive
7187,S007188,CUST01150,P003,Office Chair,Furniture,8000,1,2023-05-29,8000,48,Female,East,Consumer,0,10,2023-02-04,Too expensive for the features offered.,Negative
7188,S007189,CUST00933,P008,Headphones,Electronics,3000,2,2022-07-23,6000,18,Female,West,Consumer,1,11,2023-03-30,Too expensive for the features offered.,Negative
7189,S007190,CUST01993,P010,Projector,Electronics,45000,3,2022-02-21,135000,61,Female,West,Corporate,0,34,2023-10-24,"Delivery was late, not happy.",Positive
7190,S007191,CUST01037,P006,Notebook,Office Supplies,100,2,2022-05-19,200,23,Male,East,Consumer,1,14,2023-06-28,Excellent customer service.,Positive
7191,S007192,CUST00816,P005,Printer,Electronics,15000,2,2021-12-15,30000,41,Female,West,Corporate,0,28,2023-08-06,"Delivery was late, not happy.",Positive
7192,S007193,CUST01345,P003,Office Chair,Furniture,8000,3,2023-05-14,24000,47,Male,West,Small Business,0,25,2023-07-12,Easy to use and reliable.,Neutral
7193,S007194,CUST01939,P008,Headphones,Electronics,3000,2,2021-02-09,6000,31,Female,South,Consumer,0,24,2023-09-09,Easy to use and reliable.,Neutral
7194,S007195,CUST01107,P006,Notebook,Office Supplies,100,4,2021-03-31,400,22,Male,West,Consumer,0,30,2023-01-16,"Great product, very satisfied.",Positive
7195,S007196,CUST00671,P002,Smartphone,Electronics,25000,1,2021-09-22,25000,31,Female,West,Corporate,0,8,2023-03-21,Easy to use and reliable.,Neutral
7196,S007197,CUST00992,P007,Pen Pack,Office Supplies,50,1,2021-08-20,50,34,Male,South,Corporate,0,17,2023-09-27,"Worth the price, happy with the purchase.",Positive
7197,S007198,CUST01076,P009,Monitor,Electronics,12000,5,2022-07-11,60000,52,Female,North,Small Business,0,5,2023-06-02,"Worth the price, happy with the purchase.",Positive
7198,S007199,CUST00546,P005,Printer,Electronics,15000,1,2021-09-19,15000,26,Male,West,Consumer,0,12,2023-02-19,Highly recommend to others.,Positive
7199,S007200,CUST01277,P002,Smartphone,Electronics,25000,1,2023-12-28,25000,28,Male,East,Corporate,0,18,2023-09-17,Product quality could be better.,Neutral
7200,S007201,CUST00970,P008,Headphones,Electronics,3000,5,2023-01-30,15000,44,Male,East,Small Business,0,17,2023-01-28,Product quality could be better.,Neutral
7201,S007202,CUST01300,P008,Headphones,Electronics,3000,3,2022-07-29,9000,44,Female,South,Consumer,0,29,2023-02-20,Product quality could be better.,Neutral
7202,S007203,CUST01366,P005,Printer,Electronics,15000,5,2020-03-14,75000,33,Male,West,Consumer,0,1,2023-03-09,"Met expectations, nothing special.",Neutral
7203,S007204,CUST01073,P003,Office Chair,Furniture,8000,3,2023-03-12,24000,52,Female,South,Consumer,1,50,2023-10-07,Too expensive for the features offered.,Negative
7204,S007205,CUST01521,P001,Laptop,Electronics,70000,4,2022-11-13,280000,25,Female,South,Consumer,1,35,2023-09-24,Excellent customer service.,Positive
7205,S007206,CUST00588,P009,Monitor,Electronics,12000,4,2021-06-14,48000,30,Female,West,Consumer,1,59,2023-05-27,"Great product, very satisfied.",Positive
7206,S007207,CUST01794,P010,Projector,Electronics,45000,4,2022-04-17,180000,52,Female,East,Small Business,0,9,2023-12-17,"Terrible experience, will not buy again.",Negative
7207,S007208,CUST00911,P007,Pen Pack,Office Supplies,50,3,2020-05-05,150,59,Female,North,Consumer,0,42,2023-12-01,Product quality could be better.,Neutral
7208,S007209,CUST01682,P008,Headphones,Electronics,3000,3,2020-02-11,9000,48,Male,East,Small Business,0,33,2023-05-01,Easy to use and reliable.,Neutral
7209,S007210,CUST00947,P003,Office Chair,Furniture,8000,2,2021-03-05,16000,34,Female,East,Corporate,1,41,2023-03-26,Excellent customer service.,Positive
7210,S007211,CUST01445,P003,Office Chair,Furniture,8000,5,2020-09-13,40000,24,Male,West,Corporate,1,32,2023-12-23,Highly recommend to others.,Positive
7211,S007212,CUST01478,P008,Headphones,Electronics,3000,5,2022-10-08,15000,39,Male,West,Consumer,0,22,2023-07-13,Product quality could be better.,Neutral
7212,S007213,CUST01186,P009,Monitor,Electronics,12000,1,2023-08-28,12000,42,Male,East,Consumer,0,55,2023-06-26,Excellent customer service.,Positive
7213,S007214,CUST00968,P003,Office Chair,Furniture,8000,3,2021-05-12,24000,25,Female,South,Corporate,0,24,2023-11-12,Product quality could be better.,Neutral
7214,S007215,CUST00247,P002,Smartphone,Electronics,25000,4,2022-10-01,100000,50,Female,West,Small Business,0,32,2023-12-23,Highly recommend to others.,Positive
7215,S007216,CUST00726,P001,Laptop,Electronics,70000,5,2023-09-23,350000,30,Male,West,Corporate,0,51,2023-07-13,Highly recommend to others.,Positive
7216,S007217,CUST01032,P007,Pen Pack,Office Supplies,50,3,2021-10-24,150,45,Female,West,Consumer,0,48,2023-09-17,Easy to use and reliable.,Neutral
7217,S007218,CUST01610,P002,Smartphone,Electronics,25000,2,2020-05-11,50000,35,Male,East,Corporate,0,51,2023-02-21,Product quality could be better.,Neutral
